id	chrom	start_pos	end_pos	size	gc_content
3166	chr	663097	663106	9	0.2222222222222222
3167	chr	663106	663738	632	0.2389240506329114
3168	chr	663738	663871	133	0.22556390977443608
3169	chr	663871	663973	102	0.18627450980392157
3170	chr	663973	664171	198	0.18181818181818182
3171	chr	664171	664477	306	0.19934640522875818
3172	chr	664477	664663	186	0.12365591397849462
3173	chr	664663	664741	78	0.20512820512820515
3174	chr	664741	665083	342	0.2105263157894737
3175	chr	665083	665265	182	0.2087912087912088
3176	chr	665265	665413	148	0.22297297297297297
3177	chr	665413	665497	84	0.20238095238095238
3178	chr	665497	666303	806	0.24069478908188585
3179	chr	666303	666873	570	0.3192982456140351
3180	chr	666873	667107	234	0.28632478632478636
3181	chr	667107	667413	306	0.28758169934640526
3182	chr	667413	667434	21	0.38095238095238093
3183	chr	667434	667599	165	0.33333333333333337
3184	chr	667599	667793	194	0.211340206185567
3185	chr	667793	667808	15	0.2
3186	chr	667808	667937	129	0.20930232558139536
3187	chr	667937	668288	351	0.19943019943019943
3188	chr	668288	669039	751	0.2396804260985353
3189	chr	669039	669230	191	0.18848167539267016
3190	chr	669230	669362	132	0.18181818181818182
3191	chr	669362	669902	540	0.22777777777777777
3192	chr	669902	669928	26	0.3076923076923077
3193	chr	669928	670343	415	0.23373493975903614
3194	chr	670343	670427	84	0.21428571428571427
3195	chr	670427	670509	82	0.24390243902439024
3196	chr	670509	670514	5	0.4
3197	chr	670514	670785	271	0.23985239852398524
3198	chr	670785	670937	152	0.3355263157894737
3199	chr	670937	671067	130	0.2846153846153846
3200	chr	671067	671193	126	0.24603174603174605
3201	chr	671193	671415	222	0.23873873873873871
3202	chr	671415	671490	75	0.2533333333333333
3203	chr	671490	672539	1049	0.23927550047664442
3204	chr	672539	672949	410	0.25365853658536586
3205	chr	672949	673066	117	0.26495726495726496
3206	chr	673066	673075	9	0.2222222222222222
3207	chr	673075	673640	565	0.24955752212389382
3208	chr	673640	673682	42	0.35714285714285715
3209	chr	673682	673846	164	0.31097560975609756
3210	chr	673846	674054	208	0.2884615384615385
3211	chr	674054	674165	111	0.2702702702702703
3212	chr	674165	674205	40	0.2
3213	chr	674205	674324	119	0.31092436974789917
3214	chr	674324	674894	570	0.2614035087719298
3215	chr	674894	674912	18	0.33333333333333337
3216	chr	674912	675068	156	0.3141025641025641
3217	chr	675068	675383	315	0.26031746031746034
3218	chr	675383	675413	30	0.2
3219	chr	675413	675542	129	0.21705426356589147
3220	chr	675542	675562	20	0.15
3221	chr	675562	675939	377	0.2838196286472149
3222	chr	675939	676256	317	0.28391167192429023
3223	chr	676256	676805	549	0.27140255009107467
3224	chr	676805	676937	132	0.3181818181818182
3225	chr	676937	677003	66	0.25757575757575757
3226	chr	677003	677038	35	0.22857142857142856
3227	chr	677038	677090	52	0.23076923076923075
3228	chr	677090	677746	656	0.2149390243902439
3229	chr	677746	677913	167	0.1437125748502994
3230	chr	677913	677997	84	0.21428571428571427
3231	chr	677997	678342	345	0.19420289855072465
3232	chr	678342	678491	149	0.22818791946308725
3233	chr	678491	678514	23	0.34782608695652173
3234	chr	678514	678805	291	0.2371134020618557
3235	chr	678805	678939	134	0.20895522388059704
3236	chr	678939	679041	102	0.22549019607843138
3237	chr	679041	679199	158	0.24050632911392406
3238	chr	679199	679233	34	0.17647058823529413
3239	chr	679233	679470	237	0.24050632911392406
3240	chr	679470	680522	1052	0.20247148288973385
3241	chr	680522	680562	40	0.225
3242	chr	680562	681144	582	0.2233676975945017
3243	chr	681144	681475	331	0.2507552870090634
3244	chr	681475	681738	263	0.2775665399239544
3245	chr	681738	681853	115	0.2608695652173913
3246	chr	681853	682147	294	0.2585034013605442
3247	chr	682147	682163	16	0.1875
3248	chr	682163	682224	61	0.2459016393442623
3249	chr	682224	682321	97	0.21649484536082475
3250	chr	682321	682686	365	0.25205479452054796
3251	chr	682686	682944	258	0.2248062015503876
3252	chr	682944	683371	427	0.2740046838407494
3253	chr	683371	683524	153	0.33333333333333337
3254	chr	683524	683537	13	0.3846153846153846
3255	chr	683537	683570	33	0.3939393939393939
3256	chr	683570	683788	218	0.3165137614678899
3257	chr	683788	683881	93	0.3548387096774194
3258	chr	683881	683947	66	0.36363636363636365
3259	chr	683947	684042	95	0.2736842105263158
3260	chr	684042	684128	86	0.2906976744186046
3261	chr	684128	684745	617	0.3338735818476499
3262	chr	684745	684942	197	0.30456852791878175
3263	chr	684942	685000	58	0.32758620689655177
3264	chr	685000	685968	968	0.2303719008264463
3265	chr	685968	686033	65	0.16923076923076924
3266	chr	686033	686048	15	0.2
3267	chr	686048	686210	162	0.23456790123456792
3268	chr	686210	686551	341	0.20821114369501464
3269	chr	686551	686671	120	0.31666666666666665
3270	chr	686671	687037	366	0.2568306010928962
3271	chr	687037	687133	96	0.20833333333333331
3272	chr	687133	687195	62	0.27419354838709675
3273	chr	687195	687210	15	0.06666666666666667
3274	chr	687210	687505	295	0.26101694915254237
3275	chr	687505	687619	114	0.2456140350877193
3276	chr	687619	687882	263	0.2699619771863118
3277	chr	687882	688213	331	0.2507552870090634
3278	chr	688213	688623	410	0.2780487804878049
3279	chr	688623	688864	241	0.29045643153526973
3280	chr	688864	689049	185	0.2594594594594595
3281	chr	689049	689175	126	0.19841269841269843
3282	chr	689175	689269	94	0.2765957446808511
3283	chr	689269	689595	326	0.26380368098159507
3284	chr	689595	689631	36	0.2777777777777778
3285	chr	689631	689987	356	0.28651685393258425
3286	chr	689987	690136	149	0.2885906040268456
3287	chr	690136	690214	78	0.28205128205128205
3288	chr	690214	690587	373	0.3002680965147453
3289	chr	690587	690765	178	0.2584269662921348
3290	chr	690765	690874	109	0.25688073394495414
3291	chr	690874	690900	26	0.15384615384615385
3292	chr	690900	690955	55	0.2727272727272727
3293	chr	690955	690963	8	0.25
3294	chr	690963	691223	260	0.2346153846153846
3295	chr	691223	692077	854	0.234192037470726
3296	chr	692077	692924	847	0.26918536009445104
3297	chr	692924	693728	804	0.26119402985074625
3298	chr	693728	693911	183	0.2896174863387978
3299	chr	693911	693961	50	0.24
3300	chr	693961	694177	216	0.22685185185185186
3301	chr	694177	694262	85	0.27058823529411763
3302	chr	694262	694390	128	0.25
3303	chr	694390	694436	46	0.17391304347826086
3304	chr	694436	694525	89	0.22471910112359553
3305	chr	694525	694545	20	0.25
3306	chr	694545	694733	188	0.22872340425531912
3307	chr	694733	694740	7	0.42857142857142855
3308	chr	694740	695039	299	0.19397993311036787
3309	chr	695039	695081	42	0.2380952380952381
3310	chr	695081	695099	18	0.2222222222222222
3311	chr	695099	695114	15	0.2
3312	chr	695114	695177	63	0.20634920634920637
3313	chr	695177	695327	150	0.16666666666666669
3314	chr	695327	695729	402	0.23383084577114427
3315	chr	695729	695952	223	0.23766816143497757
3316	chr	695952	696107	155	0.22580645161290325
3317	chr	696107	696473	366	0.2540983606557377
3318	chr	696473	696569	96	0.20833333333333331
3319	chr	696569	696631	62	0.27419354838709675
3320	chr	696631	696646	15	0.06666666666666667
3321	chr	696646	696941	295	0.2576271186440678
3322	chr	696941	697055	114	0.2456140350877193
3323	chr	697055	697318	263	0.2737642585551331
3324	chr	697318	697649	331	0.2507552870090634
3325	chr	697649	698124	475	0.26105263157894737
3326	chr	698124	698551	427	0.2740046838407494
3327	chr	698551	698704	153	0.33333333333333337
3328	chr	698704	698717	13	0.3846153846153846
3329	chr	698717	698750	33	0.3939393939393939
3330	chr	698750	698968	218	0.3165137614678899
3331	chr	698968	699061	93	0.3548387096774194
3332	chr	699061	699127	66	0.36363636363636365
3333	chr	699127	699222	95	0.2736842105263158
3334	chr	699222	699308	86	0.2906976744186046
3335	chr	699308	699925	617	0.3338735818476499
3336	chr	699925	700122	197	0.30456852791878175
3337	chr	700122	700180	58	0.32758620689655177
3338	chr	700180	701148	968	0.2303719008264463
3339	chr	701148	701213	65	0.16923076923076924
3340	chr	701213	701228	15	0.2
3341	chr	701228	701390	162	0.23456790123456792
3342	chr	701390	701731	341	0.21114369501466274
3343	chr	701731	701925	194	0.288659793814433
3344	chr	701925	702166	241	0.28630705394190875
3345	chr	702166	702351	185	0.2594594594594595
3346	chr	702351	702477	126	0.19841269841269843
3347	chr	702477	702571	94	0.2872340425531915
3348	chr	702571	702854	283	0.24381625441696111
3349	chr	702854	703220	366	0.2540983606557377
3350	chr	703220	703316	96	0.20833333333333331
3351	chr	703316	703378	62	0.27419354838709675
3352	chr	703378	703393	15	0.06666666666666667
3353	chr	703393	703688	295	0.26101694915254237
3354	chr	703688	703802	114	0.2456140350877193
3355	chr	703802	704065	263	0.2775665399239544
3356	chr	704065	704396	331	0.2507552870090634
3357	chr	704396	704778	382	0.31413612565445026
3358	chr	704778	704814	36	0.2777777777777778
3359	chr	704814	705170	356	0.28651685393258425
3360	chr	705170	705319	149	0.2751677852348993
3361	chr	705319	705397	78	0.28205128205128205
3362	chr	705397	705770	373	0.29758713136729226
3363	chr	705770	705948	178	0.2584269662921348
3364	chr	705948	706057	109	0.26605504587155965
3365	chr	706057	706083	26	0.15384615384615385
3366	chr	706083	706138	55	0.2727272727272727
3367	chr	706138	706146	8	0.25
3368	chr	706146	706406	260	0.23076923076923075
3369	chr	706406	707259	853	0.23329425556858147
3370	chr	707259	708105	846	0.2695035460992908
3371	chr	708105	708909	804	0.25870646766169153
3372	chr	708909	709092	183	0.2896174863387978
3373	chr	709092	709142	50	0.24
3374	chr	709142	709358	216	0.22685185185185186
3375	chr	709358	709443	85	0.27058823529411763
3376	chr	709443	709571	128	0.25
3377	chr	709571	709617	46	0.17391304347826086
3378	chr	709617	709706	89	0.22471910112359553
3379	chr	709706	709726	20	0.25
3380	chr	709726	709906	180	0.2388888888888889
3381	chr	709906	709913	7	0.42857142857142855
3382	chr	709913	710212	299	0.1906354515050167
3383	chr	710212	710254	42	0.2380952380952381
3384	chr	710254	710272	18	0.2222222222222222
3385	chr	710272	710287	15	0.2
3386	chr	710287	710350	63	0.20634920634920637
3387	chr	710350	710500	150	0.16666666666666669
3388	chr	710500	710902	402	0.236318407960199
3389	chr	710902	711125	223	0.242152466367713
3390	chr	711125	711280	155	0.22580645161290325
3391	chr	711280	711646	366	0.2568306010928962
3392	chr	711646	711742	96	0.20833333333333331
3393	chr	711742	711804	62	0.27419354838709675
3394	chr	711804	711819	15	0.06666666666666667
3395	chr	711819	712114	295	0.26101694915254237
3396	chr	712114	712228	114	0.2456140350877193
3397	chr	712228	712491	263	0.2775665399239544
3398	chr	712491	712824	333	0.24924924924924924
3399	chr	712824	712895	71	0.26760563380281693
3400	chr	712895	713317	422	0.2606635071090047
3401	chr	713317	713621	304	0.23355263157894737
3402	chr	713621	713862	241	0.29045643153526973
3403	chr	713862	713892	30	0.36666666666666664
3404	chr	713892	713927	35	0.34285714285714286
3405	chr	713927	713982	55	0.36363636363636365
3406	chr	713982	714032	50	0.36
3407	chr	714032	714204	172	0.313953488372093
3408	chr	714204	714490	286	0.3321678321678322
3409	chr	714490	714618	128	0.2734375
3410	chr	714618	714866	248	0.3024193548387097
3411	chr	714866	714901	35	0.28571428571428575
3412	chr	714901	715109	208	0.3365384615384615
3413	chr	715109	715172	63	0.19047619047619047
3414	chr	715172	715400	228	0.2149122807017544
3415	chr	715400	715423	23	0.08695652173913043
3416	chr	715423	715447	24	0.2916666666666667
3417	chr	715447	715911	464	0.21767241379310345
3418	chr	715911	716070	159	0.20754716981132076
3419	chr	716070	716133	63	0.30158730158730157
3420	chr	716133	716168	35	0.3142857142857143
3421	chr	716168	716264	96	0.25
3422	chr	716264	716760	496	0.33064516129032256
3423	chr	716760	716904	144	0.2847222222222222
3424	chr	716904	716945	41	0.34146341463414637
3425	chr	716945	717162	217	0.31797235023041476
3426	chr	717162	717479	317	0.2807570977917981
3427	chr	717479	718185	706	0.19688385269121814
3428	chr	718185	718404	219	0.2328767123287671
3429	chr	718404	718552	148	0.27702702702702703
3430	chr	718552	718872	320	0.296875
3431	chr	718872	718916	44	0.2727272727272727
3432	chr	718916	719192	276	0.25724637681159424
3433	chr	719192	720472	1280	0.2328125
3434	chr	720472	720602	130	0.25384615384615383
3435	chr	720602	720621	19	0.4210526315789474
3436	chr	720621	721045	424	0.2523584905660377
3437	chr	721045	721101	56	0.23214285714285715
3438	chr	721101	721175	74	0.35135135135135137
3439	chr	721175	721207	32	0.15625
3440	chr	721207	721876	669	0.30493273542600896
3441	chr	721876	722167	291	0.288659793814433
3442	chr	722167	722528	361	0.27977839335180055
3443	chr	722528	722597	69	0.2608695652173913
3444	chr	722597	722920	323	0.22600619195046442
3445	chr	722920	723208	288	0.22569444444444442
3446	chr	723208	723222	14	0.28571428571428575
3447	chr	723222	723253	31	0.3225806451612903
3448	chr	723253	723889	636	0.2672955974842767
3449	chr	723889	724001	112	0.23214285714285715
3450	chr	724001	724156	155	0.27741935483870966
3451	chr	724156	724264	108	0.2222222222222222
3452	chr	724264	724420	156	0.20512820512820515
3453	chr	724420	724785	365	0.23561643835616436
3454	chr	724785	724963	178	0.24157303370786518
3455	chr	724963	725896	933	0.23794212218649516
3456	chr	725896	726307	411	0.25547445255474455
3457	chr	726307	726424	117	0.26495726495726496
3458	chr	726424	726433	9	0.2222222222222222
3459	chr	726433	727034	601	0.2778702163061564
3460	chr	727034	727205	171	0.2807017543859649
3461	chr	727205	727214	9	0.33333333333333337
3462	chr	727214	727424	210	0.24761904761904763
3463	chr	727424	728047	623	0.26163723916532905
3464	chr	728047	728197	150	0.24
3465	chr	728197	728206	9	0.33333333333333337
3466	chr	728206	728391	185	0.2648648648648649
3467	chr	728391	728404	13	0.3846153846153846
3468	chr	728404	728633	229	0.2838427947598253
3469	chr	728633	728815	182	0.18681318681318682
3470	chr	728815	729341	526	0.2262357414448669
3471	chr	729341	729539	198	0.2878787878787879
3472	chr	729539	729847	308	0.2922077922077922
3473	chr	729847	730337	490	0.29591836734693877
3474	chr	730337	730496	159	0.25157232704402516
3475	chr	730496	730583	87	0.27586206896551724
3476	chr	730583	730761	178	0.25280898876404495
3477	chr	730761	730834	73	0.2876712328767123
3478	chr	730834	731105	271	0.26199261992619927
3479	chr	731105	731429	324	0.2623456790123457
3480	chr	731429	731439	10	0.4
3481	chr	731439	731555	116	0.25
3482	chr	731555	731967	412	0.25485436893203883
3483	chr	731967	732602	635	0.24566929133858267
3484	chr	732602	732834	232	0.17672413793103448
3485	chr	732834	733210	376	0.26063829787234044
3486	chr	733210	733264	54	0.2962962962962963
3487	chr	733264	733415	151	0.39072847682119205
3488	chr	733415	733440	25	0.44
3489	chr	733440	733563	123	0.35772357723577236
3490	chr	733563	733653	90	0.2888888888888889
3491	chr	733653	733718	65	0.2923076923076923
3492	chr	733718	734000	282	0.2092198581560284
3493	chr	734000	734054	54	0.2037037037037037
3494	chr	734054	734329	275	0.18545454545454546
3495	chr	734329	734471	142	0.18309859154929575
3496	chr	734471	734495	24	0.25
3497	chr	734495	734513	18	0.38888888888888884
3498	chr	734513	734865	352	0.21306818181818182
3499	chr	734865	735166	301	0.19933554817275748
3500	chr	735166	735181	15	0.2
3501	chr	735181	735340	159	0.1761006289308176
3502	chr	735340	735454	114	0.1842105263157895
3503	chr	735454	735562	108	0.2037037037037037
3504	chr	735562	736066	504	0.23015873015873015
3505	chr	736066	736173	107	0.20560747663551404
3506	chr	736173	736677	504	0.19444444444444442
3507	chr	736677	736836	159	0.2389937106918239
3508	chr	736836	737061	225	0.2088888888888889
3509	chr	737061	737072	11	0.45454545454545453
3510	chr	737072	737225	153	0.3006535947712418
3511	chr	737225	737415	190	0.29473684210526313
3512	chr	737415	737571	156	0.25641025641025644
3513	chr	737571	737748	177	0.2598870056497175
3514	chr	737748	738122	374	0.27005347593582885
3515	chr	738122	738535	413	0.2469733656174334
3516	chr	738535	738793	258	0.22093023255813954
3517	chr	738793	738996	203	0.2019704433497537
3518	chr	738996	739086	90	0.2777777777777778
3519	chr	739086	739211	125	0.28800000000000003
3520	chr	739211	739225	14	0.42857142857142855
3521	chr	739225	739399	174	0.20689655172413793
3522	chr	739399	739492	93	0.26881720430107525
3523	chr	739492	739565	73	0.3424657534246575
3524	chr	739565	739772	207	0.25120772946859904
3525	chr	739772	739940	168	0.25595238095238093
3526	chr	739940	740717	777	0.2290862290862291
3527	chr	740717	740870	153	0.2222222222222222
3528	chr	740870	741146	276	0.2391304347826087
3529	chr	741146	741298	152	0.1644736842105263
3530	chr	741298	741392	94	0.1914893617021277
3531	chr	741392	741427	35	0.17142857142857143
3532	chr	741427	741518	91	0.26373626373626374
3533	chr	741518	742039	521	0.2072936660268714
3534	chr	742039	742563	524	0.26908396946564883
3535	chr	742563	742644	81	0.28395061728395066
3536	chr	742644	742722	78	0.1794871794871795
3537	chr	742722	742948	226	0.21681415929203537
3538	chr	742948	742959	11	0.2727272727272727
3539	chr	742959	743173	214	0.2757009345794393
3540	chr	743173	743527	354	0.21468926553672316
3541	chr	743527	743643	116	0.1724137931034483
3542	chr	743643	744142	499	0.20841683366733466
3543	chr	744142	744198	56	0.17857142857142858
3544	chr	744198	744653	455	0.26373626373626374
3545	chr	744653	744742	89	0.3370786516853933
3546	chr	744742	745081	339	0.25663716814159293
3547	chr	745081	745110	29	0.20689655172413793
3548	chr	745110	745564	454	0.2841409691629956
3549	chr	745564	745753	189	0.2698412698412698
3550	chr	745753	745932	179	0.19553072625698323
3551	chr	745932	746302	370	0.26216216216216215
3552	chr	746302	746398	96	0.20833333333333331
3553	chr	746398	746475	77	0.2207792207792208
3554	chr	746475	746771	296	0.2567567567567568
3555	chr	746771	746885	114	0.25438596491228066
3556	chr	746885	747148	263	0.2775665399239544
3557	chr	747148	747479	331	0.2507552870090634
3558	chr	747479	747829	350	0.29714285714285715
3559	chr	747829	748018	189	0.2698412698412698
3560	chr	748018	748426	408	0.18872549019607843
3561	chr	748426	748477	51	0.17647058823529413
3562	chr	748477	748722	245	0.17959183673469387
3563	chr	748722	749361	639	0.20970266040688576
3564	chr	749361	749548	187	0.16042780748663102
3565	chr	749548	749587	39	0.15384615384615385
3566	chr	749587	749891	304	0.19407894736842107
3567	chr	749891	749975	84	0.2619047619047619
3568	chr	749975	750341	366	0.2540983606557377
3569	chr	750341	750437	96	0.20833333333333331
3570	chr	750437	750499	62	0.27419354838709675
3571	chr	750499	750514	15	0.06666666666666667
3572	chr	750514	750809	295	0.2576271186440678
3573	chr	750809	750923	114	0.25438596491228066
3574	chr	750923	751186	263	0.2737642585551331
3575	chr	751186	751517	331	0.2507552870090634
3576	chr	751517	751817	300	0.2833333333333333
3577	chr	751817	751847	30	0.2333333333333333
3578	chr	751847	752132	285	0.2105263157894737
3579	chr	752132	752147	15	0.33333333333333337
3580	chr	752147	752161	14	0.07142857142857144
3581	chr	752161	752180	19	0.368421052631579
3582	chr	752180	752380	200	0.22
3583	chr	752380	752953	573	0.2094240837696335
3584	chr	752953	753025	72	0.19444444444444442
3585	chr	753025	753101	76	0.25
3586	chr	753101	753378	277	0.24548736462093865
3587	chr	753378	753428	50	0.26
3588	chr	753428	753731	303	0.19141914191419143
3589	chr	753731	753834	103	0.1941747572815534
3590	chr	753834	755041	1207	0.22369511184755592
3591	chr	755041	755170	129	0.21705426356589147
3592	chr	755170	755196	26	0.11538461538461538
3593	chr	755196	755481	285	0.1754385964912281
3594	chr	755481	755958	477	0.23270440251572327
3595	chr	755958	756070	112	0.19642857142857142
3596	chr	756070	756301	231	0.18614718614718614
3597	chr	756301	756419	118	0.19491525423728814
3598	chr	756419	756682	263	0.19771863117870722
3599	chr	756682	756747	65	0.2
3600	chr	756747	756796	49	0.163265306122449
3601	chr	756796	756823	27	0.2222222222222222
3602	chr	756823	756926	103	0.1650485436893204
3603	chr	756926	756971	45	0.15555555555555556
3604	chr	756971	757106	135	0.21481481481481482
3605	chr	757106	757774	668	0.22005988023952094
3606	chr	757774	757845	71	0.26760563380281693
3607	chr	757845	758175	330	0.2515151515151515
3608	chr	758175	758438	263	0.2737642585551331
3609	chr	758438	758553	115	0.2608695652173913
3610	chr	758553	758847	294	0.25510204081632654
3611	chr	758847	758863	16	0.1875
3612	chr	758863	758924	61	0.2459016393442623
3613	chr	758924	759021	97	0.2061855670103093
3614	chr	759021	759386	365	0.25753424657534246
3615	chr	759386	759657	271	0.2103321033210332
3616	chr	759657	760556	899	0.2302558398220245
3617	chr	760556	760829	273	0.23076923076923075
3618	chr	760829	761030	201	0.25870646766169153
3619	chr	761030	761054	24	0.375
3620	chr	761054	761075	21	0.33333333333333337
3621	chr	761075	761156	81	0.1728395061728395
3622	chr	761156	761453	297	0.22895622895622897
3623	chr	761453	761738	285	0.2456140350877193
3624	chr	761738	761792	54	0.33333333333333337
3625	chr	761792	761976	184	0.29347826086956524
3626	chr	761976	762032	56	0.25
3627	chr	762032	762535	503	0.1848906560636183
3628	chr	762535	762718	183	0.16393442622950818
3629	chr	762718	762738	20	0.2
3630	chr	762738	762928	190	0.2105263157894737
3631	chr	762928	763160	232	0.16810344827586207
3632	chr	763160	763316	156	0.19871794871794873
3633	chr	763316	763532	216	0.20833333333333331
3634	chr	763532	763695	163	0.26380368098159507
3635	chr	763695	764061	366	0.2568306010928962
3636	chr	764061	764157	96	0.20833333333333331
3637	chr	764157	764219	62	0.27419354838709675
3638	chr	764219	764234	15	0.06666666666666667
3639	chr	764234	764529	295	0.26440677966101694
3640	chr	764529	764643	114	0.2456140350877193
3641	chr	764643	764906	263	0.2775665399239544
3642	chr	764906	765237	331	0.2507552870090634
3643	chr	765237	765308	71	0.26760563380281693
3644	chr	765308	766532	1224	0.20261437908496732
3645	chr	766532	766943	411	0.22627737226277372
3646	chr	766943	767023	80	0.2375
3647	chr	767023	767185	162	0.23456790123456792
3648	chr	767185	767443	258	0.18992248062015504
3649	chr	767443	767608	165	0.1878787878787879
3650	chr	767608	768169	561	0.2905525846702317
3651	chr	768169	768281	112	0.16964285714285715
3652	chr	768281	768487	206	0.33980582524271846
3653	chr	768487	768574	87	0.28735632183908044
3654	chr	768574	769291	717	0.302649930264993
3655	chr	769291	769781	490	0.1510204081632653
3656	chr	769781	770066	285	0.2070175438596491
3657	chr	770066	770161	95	0.17894736842105263
3658	chr	770161	770210	49	0.1836734693877551
3659	chr	770210	770279	69	0.21739130434782608
3660	chr	770279	770518	239	0.26359832635983266
3661	chr	770518	770734	216	0.21296296296296297
3662	chr	770734	770750	16	0.375
3663	chr	770750	770904	154	0.22727272727272727
3664	chr	770904	771367	463	0.2548596112311015
3665	chr	771367	771720	353	0.23796033994334276
3666	chr	771720	771837	117	0.25641025641025644
3667	chr	771837	772064	227	0.2422907488986784
3668	chr	772064	772658	594	0.22727272727272727
3669	chr	772658	772914	256	0.23828125
3670	chr	772914	773127	213	0.15492957746478875
3671	chr	773127	773157	30	0.26666666666666666
3672	chr	773157	773265	108	0.2777777777777778
3673	chr	773265	773492	227	0.14977973568281938
3674	chr	773492	773619	127	0.23622047244094488
3675	chr	773619	773749	130	0.32307692307692304
3676	chr	773749	773761	12	0.16666666666666669
3677	chr	773761	773956	195	0.23076923076923075
3678	chr	773956	774363	407	0.28992628992628994
3679	chr	774363	774525	162	0.25308641975308643
3680	chr	774525	774841	316	0.2879746835443038
3681	chr	774841	774942	101	0.21782178217821785
3682	chr	774942	774976	34	0.29411764705882354
3683	chr	774976	775288	312	0.2532051282051282
3684	chr	775288	775390	102	0.18627450980392157
3685	chr	775390	775427	37	0.2702702702702703
3686	chr	775427	775453	26	0.2692307692307692
3687	chr	775453	775894	441	0.22448979591836735
3688	chr	775894	775915	21	0.28571428571428575
3689	chr	775915	776175	260	0.25384615384615383
3690	chr	776175	776203	28	0.35714285714285715
3691	chr	776203	776239	36	0.33333333333333337
3692	chr	776239	776296	57	0.33333333333333337
3693	chr	776296	776679	383	0.24804177545691908
3694	chr	776679	776931	252	0.28174603174603174
3695	chr	776931	776991	60	0.31666666666666665
3696	chr	776991	777204	213	0.23004694835680753
3697	chr	777204	777398	194	0.28350515463917525
3698	chr	777398	777447	49	0.326530612244898
3699	chr	777447	777515	68	0.19117647058823528
3700	chr	777515	777579	64	0.296875
3701	chr	777579	777585	6	0.33333333333333337
3702	chr	777585	777929	344	0.24709302325581395
3703	chr	777929	778128	199	0.271356783919598
3704	chr	778128	778416	288	0.25
3705	chr	778416	778654	238	0.18067226890756302
3706	chr	778654	778838	184	0.11956521739130435
3707	chr	778838	779109	271	0.16236162361623616
3708	chr	779109	779246	137	0.16058394160583941
3709	chr	779246	780103	857	0.17036172695449242
3710	chr	780103	780125	22	0.2727272727272727
3711	chr	780125	780337	212	0.24528301886792453
3712	chr	780337	780520	183	0.2185792349726776
3713	chr	780520	780634	114	0.2368421052631579
3714	chr	780634	780832	198	0.20202020202020202
3715	chr	780832	781063	231	0.2727272727272727
3716	chr	781063	781169	106	0.22641509433962262
3717	chr	781169	781391	222	0.2072072072072072
3718	chr	781391	781404	13	0.6153846153846154
3719	chr	781404	781607	203	0.16748768472906406
3720	chr	781607	781649	42	0.14285714285714288
3721	chr	781649	781975	326	0.2116564417177914
3722	chr	781975	782017	42	0.21428571428571427
3723	chr	782017	783672	1655	0.22900302114803625
3724	chr	783672	783939	267	0.22471910112359553
3725	chr	783939	784045	106	0.2830188679245283
3726	chr	784045	784362	317	0.2618296529968454
3727	chr	784362	784979	617	0.27228525121555913
3728	chr	784979	785041	62	0.20967741935483872
3729	chr	785041	785087	46	0.30434782608695654
3730	chr	785087	785193	106	0.2641509433962264
3731	chr	785193	785243	50	0.18
3732	chr	785243	785499	256	0.28515625
3733	chr	785499	785529	30	0.13333333333333333
3734	chr	785529	785930	401	0.24189526184538654
3735	chr	785930	785939	9	0.2222222222222222
3736	chr	785939	786166	227	0.30837004405286345
3737	chr	786166	786295	129	0.2713178294573643
3738	chr	786295	786359	64	0.296875
3739	chr	786359	786489	130	0.3
3740	chr	786489	786607	118	0.364406779661017
3741	chr	786607	786737	130	0.2846153846153846
3742	chr	786737	786817	80	0.2375
3743	chr	786817	786976	159	0.18238993710691823
3744	chr	786976	787148	172	0.22093023255813954
3745	chr	787148	787330	182	0.2087912087912088
3746	chr	787330	787531	201	0.16417910447761194
3747	chr	787531	787548	17	0.23529411764705885
3748	chr	787548	787568	20	0.2
3749	chr	787568	788077	509	0.2180746561886051
3750	chr	788077	788092	15	0.26666666666666666
3751	chr	788092	788664	572	0.236013986013986
3752	chr	788664	788820	156	0.21794871794871795
3753	chr	788820	788974	154	0.28571428571428575
3754	chr	788974	789142	168	0.3392857142857143
3755	chr	789142	789274	132	0.2727272727272727
3756	chr	789274	789300	26	0.1923076923076923
3757	chr	789300	789349	49	0.163265306122449
3758	chr	789349	789508	159	0.3018867924528302
3759	chr	789508	789793	285	0.2421052631578947
3760	chr	789793	790054	261	0.24137931034482757
3761	chr	790054	790062	8	0.125
3762	chr	790062	790171	109	0.28440366972477066
3763	chr	790171	790515	344	0.23546511627906977
3764	chr	790515	790554	39	0.3076923076923077
3765	chr	790554	790590	36	0.2777777777777778
3766	chr	790590	790657	67	0.22388059701492538
3767	chr	790657	790767	110	0.2
3768	chr	790767	790873	106	0.25471698113207547
3769	chr	790873	791493	620	0.25483870967741934
3770	chr	791493	791630	137	0.32116788321167883
3771	chr	791630	792005	375	0.248
3772	chr	792005	792063	58	0.24137931034482757
3773	chr	792063	792110	47	0.1914893617021277
3774	chr	792110	792643	533	0.21013133208255158
3775	chr	792643	792709	66	0.19696969696969696
3776	chr	792709	793047	338	0.23964497041420116
3777	chr	793047	793297	250	0.14800000000000002
3778	chr	793297	793425	128	0.1953125
3779	chr	793425	793579	154	0.18831168831168832
3780	chr	793579	793630	51	0.17647058823529413
3781	chr	793630	793759	129	0.19379844961240308
3782	chr	793759	793772	13	0.3076923076923077
3783	chr	793772	794129	357	0.21568627450980393
3784	chr	794129	794445	316	0.24050632911392406
